DanielysGARCIA,-1,0,0,0,0,0,0,0,1,0,0
MinhyeLEE,0,0,0,0,0,0,0,0,0,0,1
KatarzynaPAWLOWSKA,-4,0,0,2,0,1,1,1,0,1,2
BeatriceBARTELLONI,-3,-3,-1,-1,0,0,0,0,1,0,0
LauraBROWN,1,1,-1,1,1,1,0,0,0,-1,0
CarolineRYAN,-1,1,-1,-1,1,0,1,-1,0,0,0
AnnaNAGIRNAYA,1,-1,0,0,-1,-1,-2,0,0,0,0
RebeccaWIASAK,6,1,0,0,0,0,0,0,0,-1,-1
CiaraHORNE,0,0,0,-1,-2,-1,0,0,-2,0,-2
